STATION_NAME,ID,LOCAL_DATE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MIN_TEMPERATURE,MAX_TEMPERATURE,MEAN_TEMPERATURE,MEAN_TEMPERATURE_YESTERDAY,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,MEAN_REL_HUMIDITY,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_YESTERDAY
COLLINGWOOD,6111792.2021.12.25,12/25/2021,2021,12,25,1.4,5.5,3.5,-0.3,80,96,88,0.7,0
COLLINGWOOD,6111792.2021.12.26,12/26/2021,2021,12,26,-6.7,2.2,-2.3,3.5,73,87,80,0,0.7
COLLINGWOOD,6111792.2021.12.27,12/27/2021,2021,12,27,-7.3,2.4,-2.4,-2.3,74,95,84.5,2.1,0
COLLINGWOOD,6111792.2021.12.28,12/28/2021,2021,12,28,-0.7,3,1.2,-2.4,64,79,71.5,0,2.1
COLLINGWOOD,6111792.2021.12.29,12/29/2021,2021,12,29,-2.4,3.5,0.5,1.2,73,93,83,0,0
COLLINGWOOD,6111792.2021.12.30,12/30/2021,2021,12,30,-3.7,1.7,-1,0.5,73,91,82,0.2,0
COLLINGWOOD,6111792.2021.12.31,12/31/2021,2021,12,31,-4,5.1,0.5,-1,76,93,84.5,0.5,0.2
COLLINGWOOD,6111792.2022.1.1,1/1/2022,2022,1,1,-4.9,2.9,-1,0.5,77,97,87,0.4,0.5
COLLINGWOOD,6111792.2022.1.2,1/2/2022,2022,1,2,-10,-4.8,-7.4,-1,75,89,82,1.4,0.4
COLLINGWOOD,6111792.2022.1.3,1/3/2022,2022,1,3,-16.2,-3.8,-10,-7.4,55,84,69.5,0.2,1.4
COLLINGWOOD,6111792.2022.1.4,1/4/2022,2022,1,4,-3.9,3.3,-0.3,-10,42,79,60.5,0,0.2
COLLINGWOOD,6111792.2022.1.5,1/5/2022,2022,1,5,-4.5,3.5,-0.5,-0.3,61,96,78.5,2.7,0
COLLINGWOOD,6111792.2022.1.6,1/6/2022,2022,1,6,-10.3,-3.9,-7.1,-0.5,78,92,85,5.6,2.7
COLLINGWOOD,6111792.2022.1.7,1/7/2022,2022,1,7,-14.5,-8.3,-11.4,-7.1,75,89,82,1.4,5.6
COLLINGWOOD,6111792.2022.1.8,1/8/2022,2022,1,8,-18.4,0,-9.2,-11.4,58,85,71.5,0.5,1.4
COLLINGWOOD,6111792.2022.1.9,1/9/2022,2022,1,9,-8.4,2.8,-2.8,-9.2,56,89,72.5,0.7,0.5
COLLINGWOOD,6111792.2022.1.10,1/10/2022,2022,1,10,-16.2,-5.7,-11,-2.8,64,90,77,11.1,0.7
COLLINGWOOD,6111792.2022.1.11,1/11/2022,2022,1,11,-25.2,-2.6,-13.9,-11,76,90,83,0.8,11.1
COLLINGWOOD,6111792.2022.1.12,1/12/2022,2022,1,12,-2.7,0.5,-1.1,-13.9,69,94,81.5,0,0.8
COLLINGWOOD,6111792.2022.1.13,1/13/2022,2022,1,13,-3.3,1.9,-0.7,-1.1,66,92,79,0,0
COLLINGWOOD,6111792.2022.1.14,1/14/2022,2022,1,14,-19.4,-3.2,-11.3,-0.7,56,83,69.5,0.2,0
COLLINGWOOD,6111792.2022.1.15,1/15/2022,2022,1,15,-23.1,-14.8,-18.9,-11.3,38,82,60,0.2,0.2
COLLINGWOOD,6111792.2022.1.16,1/16/2022,2022,1,16,-21.8,-3.6,-12.7,-18.9,53,86,69.5,0,0.2
COLLINGWOOD,6111792.2022.1.17,1/17/2022,2022,1,17,-8,-2.5,-5.3,-12.7,73,94,83.5,7.5,0
COLLINGWOOD,6111792.2022.1.18,1/18/2022,2022,1,18,-11.8,-2,-6.9,-5.3,75,90,82.5,0.7,7.5
COLLINGWOOD,6111792.2022.1.19,1/19/2022,2022,1,19,-10.6,6.2,-2.2,-6.9,54,90,72,0.2,0.7
COLLINGWOOD,6111792.2022.1.20,1/20/2022,2022,1,20,-17.6,-10.2,-13.9,-2.2,83,90,86.5,2,0.2
COLLINGWOOD,6111792.2022.1.21,1/21/2022,2022,1,21,-17.4,-8.5,-12.9,-13.9,80,85,82.5,0,2
COLLINGWOOD,6111792.2022.1.22,1/22/2022,2022,1,22,-17.4,-4.6,-11,-12.9,62,93,77.5,2.4,0
COLLINGWOOD,6111792.2022.1.23,1/23/2022,2022,1,23,-15.9,-5.8,-10.9,-11,62,91,76.5,1.7,2.4
COLLINGWOOD,6111792.2022.1.24,1/24/2022,2022,1,24,-14.9,-5.7,-10.3,-10.9,66,90,78,0.4,1.7
COLLINGWOOD,6111792.2022.1.25,1/25/2022,2022,1,25,-15.5,-6.3,-10.9,-10.3,65,90,77.5,2.2,0.4
COLLINGWOOD,6111792.2022.1.26,1/26/2022,2022,1,26,-17.2,-6.6,-11.9,-10.9,53,84,68.5,0,2.2
COLLINGWOOD,6111792.2022.1.27,1/27/2022,2022,1,27,-11.3,-3.1,-7.2,-11.9,48,93,70.5,0,0
COLLINGWOOD,6111792.2022.1.28,1/28/2022,2022,1,28,-22,-8.4,-15.2,-7.2,63,89,76,0.2,0
COLLINGWOOD,6111792.2022.1.29,1/29/2022,2022,1,29,-25.1,-9,-17,-15.2,40,81,60.5,0.2,0.2
COLLINGWOOD,6111792.2022.1.30,1/30/2022,2022,1,30,-12.2,-4.4,-8.3,-17,62,83,72.5,0,0.2
COLLINGWOOD,6111792.2022.1.31,1/31/2022,2022,1,31,-11.5,-0.2,-5.8,-8.3,56,87,71.5,0,0
COLLINGWOOD,6111792.2022.2.1,2/1/2022,2022,2,1,-9.9,6,-1.9,-5.8,49,83,66,0.5,0
COLLINGWOOD,6111792.2022.2.2,2/2/2022,2022,2,2,-3.8,4.1,0.2,-1.9,83,97,90,11,0.5
COLLINGWOOD,6111792.2022.2.3,2/3/2022,2022,2,3,-11.2,-3.6,-7.4,0.2,63,91,77,0.2,11
COLLINGWOOD,6111792.2022.2.4,2/4/2022,2022,2,4,-15.3,-9.9,-12.6,-7.4,62,79,70.5,0,0.2
COLLINGWOOD,6111792.2022.2.5,2/5/2022,2022,2,5,-13.2,-6,-9.6,-12.6,56,75,65.5,0,0
COLLINGWOOD,6111792.2022.2.6,2/6/2022,2022,2,6,-10.5,1.1,-4.7,-9.6,54,74,64,0,0
COLLINGWOOD,6111792.2022.2.7,2/7/2022,2022,2,7,-3.3,2.5,-0.4,-4.7,59,83,71,0,0
COLLINGWOOD,6111792.2022.2.8,2/8/2022,2022,2,8,-7.6,1.3,-3.2,-0.4,47,85,66,0,0
COLLINGWOOD,6111792.2022.2.9,2/9/2022,2022,2,9,-7.7,9.4,0.8,-3.2,51,83,67,0,0
COLLINGWOOD,6111792.2022.2.10,2/10/2022,2022,2,10,-0.7,3.5,1.4,0.8,65,92,78.5,0.2,0
COLLINGWOOD,6111792.2022.2.11,2/11/2022,2022,2,11,-2.1,4.9,1.4,1.4,67,90,78.5,0.9,0.2
COLLINGWOOD,6111792.2022.2.12,2/12/2022,2022,2,12,-16.4,1.3,-7.6,1.4,85,94,89.5,2.1,0.9
COLLINGWOOD,6111792.2022.2.13,2/13/2022,2022,2,13,-19.9,-9.9,-14.9,-7.6,80,86,83,0.5,2.1
COLLINGWOOD,6111792.2022.2.14,2/14/2022,2022,2,14,-15.8,-9.5,-12.6,-14.9,54,84,69,0.5,0.5
COLLINGWOOD,6111792.2022.2.15,2/15/2022,2022,2,15,-9.8,-3.4,-6.6,-12.6,60,91,75.5,3.2,0.5
COLLINGWOOD,6111792.2022.2.16,2/16/2022,2022,2,16,-5.2,11.2,3,-6.6,44,85,64.5,2.9,3.2
COLLINGWOOD,6111792.2022.2.17,2/17/2022,2022,2,17,-8,8.2,0.1,3,83,97,90,11.6,2.9
COLLINGWOOD,6111792.2022.2.18,2/18/2022,2022,2,18,-11.4,-4.3,-7.9,0.1,55,92,73.5,1.1,11.6
COLLINGWOOD,6111792.2022.2.19,2/19/2022,2022,2,19,-11,-2.8,-6.9,-7.9,53,92,72.5,3,1.1
COLLINGWOOD,6111792.2022.2.20,2/20/2022,2022,2,20,-11,6.8,-2.1,-6.9,46,85,65.5,0,3
COLLINGWOOD,6111792.2022.2.21,2/21/2022,2022,2,21,-1.8,2.5,0.3,-2.1,66,87,76.5,0,0
COLLINGWOOD,6111792.2022.2.22,2/22/2022,2022,2,22,-3.9,5.9,1,0.3,72,97,84.5,3.9,0
COLLINGWOOD,6111792.2022.2.23,2/23/2022,2022,2,23,-11,-3.8,-7.4,1,73,94,83.5,0.6,3.9
COLLINGWOOD,6111792.2022.2.24,2/24/2022,2022,2,24,-15.3,-5.7,-10.5,-7.4,43,74,58.5,0,0.6
COLLINGWOOD,6111792.2022.2.25,2/25/2022,2022,2,25,-14.3,-7,-10.7,-10.5,54,88,71,8.4,0
COLLINGWOOD,6111792.2022.2.26,2/26/2022,2022,2,26,-11.8,0.2,-5.8,-10.7,50,83,66.5,0,8.4
COLLINGWOOD,6111792.2022.2.27,2/27/2022,2022,2,27,-8.7,-0.7,-4.7,-5.8,54,92,73,0,0
COLLINGWOOD,6111792.2022.2.28,2/28/2022,2022,2,28,-15,-2.6,-8.8,-4.7,37,87,62,0.9,0
COLLINGWOOD,6111792.2022.3.1,3/1/2022,2022,3,1,-7.5,2.6,-2.5,-8.8,68,90,79,0,0.9
COLLINGWOOD,6111792.2022.3.2,3/2/2022,2022,3,2,-6,2,-2,-2.5,49,93,71,0,0
COLLINGWOOD,6111792.2022.3.3,3/3/2022,2022,3,3,-10.8,-5.9,-8.4,-2,51,79,65,0.2,0
COLLINGWOOD,6111792.2022.3.4,3/4/2022,2022,3,4,-8.6,2.2,-3.2,-8.4,35,74,54.5,0,0.2
COLLINGWOOD,6111792.2022.3.5,3/5/2022,2022,3,5,-4.5,5.1,0.3,-3.2,41,70,55.5,0,0
COLLINGWOOD,6111792.2022.3.6,3/6/2022,2022,3,6,0.9,15.4,8.1,0.3,53,83,68,1.8,0
COLLINGWOOD,6111792.2022.3.7,3/7/2022,2022,3,7,-3.1,1,-1.1,8.1,75,98,86.5,6.6,1.8
COLLINGWOOD,6111792.2022.3.8,3/8/2022,2022,3,8,-5.6,3.6,-1,-1.1,45,85,65,0,6.6
COLLINGWOOD,6111792.2022.3.9,3/9/2022,2022,3,9,-5.5,7.3,0.9,-1,40,84,62,0,0
COLLINGWOOD,6111792.2022.3.10,3/10/2022,2022,3,10,-3.6,1.8,-0.9,0.9,58,82,70,0,0
COLLINGWOOD,6111792.2022.3.11,3/11/2022,2022,3,11,-4.8,0.4,-2.2,-0.9,67,90,78.5,1.8,0
COLLINGWOOD,6111792.2022.3.12,3/12/2022,2022,3,12,-8.4,-3.4,-5.9,-2.2,47,88,67.5,0.4,1.8
COLLINGWOOD,6111792.2022.3.13,3/13/2022,2022,3,13,-8.6,0,-4.3,-5.9,56,78,67,0,0.4
COLLINGWOOD,6111792.2022.3.14,3/14/2022,2022,3,14,-2.8,7,2.1,-4.3,60,98,79,0.7,0
COLLINGWOOD,6111792.2022.3.15,3/15/2022,2022,3,15,-1.9,5,1.6,2.1,71,97,84,0.2,0.7
COLLINGWOOD,6111792.2022.3.16,3/16/2022,2022,3,16,-2.3,11.9,4.8,1.6,55,98,76.5,0,0.2
COLLINGWOOD,6111792.2022.3.17,3/17/2022,2022,3,17,2.8,19.9,11.4,4.8,44,91,67.5,0,0
COLLINGWOOD,6111792.2022.3.18,3/18/2022,2022,3,18,1.9,6.2,4,11.4,80,96,88,0.7,0
COLLINGWOOD,6111792.2022.3.19,3/19/2022,2022,3,19,3.5,8.2,5.8,4,83,97,90,4,0.7
COLLINGWOOD,6111792.2022.3.20,3/20/2022,2022,3,20,1.8,8.2,5,5.8,45,95,70,0,4
COLLINGWOOD,6111792.2022.3.21,3/21/2022,2022,3,21,0.7,6.3,3.5,5,46,79,62.5,0,0
COLLINGWOOD,6111792.2022.3.22,3/22/2022,2022,3,22,-4.3,3.1,-0.6,3.5,43,84,63.5,0,0
COLLINGWOOD,6111792.2022.3.23,3/23/2022,2022,3,23,0.4,3.4,1.9,-0.6,47,94,70.5,19.1,0
COLLINGWOOD,6111792.2022.3.24,3/24/2022,2022,3,24,2.8,12.1,7.5,1.9,62,96,79,0,19.1
COLLINGWOOD,6111792.2022.3.25,3/25/2022,2022,3,25,2.2,6.4,4.3,7.5,69,89,79,0.2,0
COLLINGWOOD,6111792.2022.3.26,3/26/2022,2022,3,26,-2.7,4.8,1,4.3,65,93,79,1.7,0.2
COLLINGWOOD,6111792.2022.3.27,3/27/2022,2022,3,27,-9.3,-2.1,-5.7,1,52,93,72.5,1.7,1.7
COLLINGWOOD,6111792.2022.3.28,3/28/2022,2022,3,28,-10.4,-5.5,-8,-5.7,57,92,74.5,0.9,1.7
COLLINGWOOD,6111792.2022.3.29,3/29/2022,2022,3,29,-7.4,-1.8,-4.6,-8,42,78,60,0,0.9
COLLINGWOOD,6111792.2022.3.30,3/30/2022,2022,3,30,-7,1.2,-2.9,-4.6,46,91,68.5,8.7,0
COLLINGWOOD,6111792.2022.3.31,3/31/2022,2022,3,31,0.8,17.5,9.2,-2.9,52,89,70.5,0.4,8.7
COLLINGWOOD,6111792.2022.4.1,4/1/2022,2022,4,1,-1.2,1.5,0.1,9.2,66,96,81,0.2,0.4
COLLINGWOOD,6111792.2022.4.2,4/2/2022,2022,4,2,-2.5,3.8,0.6,0.1,65,82,73.5,0,0.2
COLLINGWOOD,6111792.2022.4.3,4/3/2022,2022,4,3,-1,3.3,1.2,0.6,73,95,84,0.2,0
COLLINGWOOD,6111792.2022.4.4,4/4/2022,2022,4,4,-2.5,4.7,1.1,1.2,73,93,83,0,0.2
COLLINGWOOD,6111792.2022.4.5,4/5/2022,2022,4,5,2.6,13.6,8.1,1.1,51,87,69,0,0
COLLINGWOOD,6111792.2022.4.6,4/6/2022,2022,4,6,2,16.1,9,8.1,42,93,67.5,3.7,0
COLLINGWOOD,6111792.2022.4.7,4/7/2022,2022,4,7,3.7,14.3,9,9,46,90,68,0.5,3.7
COLLINGWOOD,6111792.2022.4.8,4/8/2022,2022,4,8,1,9.7,5.3,9,54,96,75,3.5,0.5
COLLINGWOOD,6111792.2022.4.9,4/9/2022,2022,4,9,0.7,4.2,2.4,5.3,66,96,81,0.2,3.5
COLLINGWOOD,6111792.2022.4.10,4/10/2022,2022,4,10,-0.1,4.9,2.4,2.4,61,95,78,0.4,0.2
COLLINGWOOD,6111792.2022.4.11,4/11/2022,2022,4,11,0.9,17,9,2.4,45,71,58,0,0.4
COLLINGWOOD,6111792.2022.4.12,4/12/2022,2022,4,12,3.1,14.3,8.7,9,44,76,60,0,0
COLLINGWOOD,6111792.2022.4.13,4/13/2022,2022,4,13,6.2,21.8,14,8.7,59,92,75.5,9.1,0
COLLINGWOOD,6111792.2022.4.14,4/14/2022,2022,4,14,6,17.6,11.8,14,29,89,59,0,9.1
COLLINGWOOD,6111792.2022.4.15,4/15/2022,2022,4,15,-0.3,14.1,6.9,11.8,25,87,56,0,0
COLLINGWOOD,6111792.2022.4.16,4/16/2022,2022,4,16,-1.4,4.3,1.5,6.9,42,79,60.5,0,0
COLLINGWOOD,6111792.2022.4.17,4/17/2022,2022,4,17,-2.3,3.8,0.7,1.5,60,93,76.5,2.4,0
COLLINGWOOD,6111792.2022.4.18,4/18/2022,2022,4,18,-4,9.2,2.6,0.7,33,96,64.5,4.8,2.4
COLLINGWOOD,6111792.2022.4.19,4/19/2022,2022,4,19,0.6,3.8,2.2,2.6,73,97,85,3.6,4.8
COLLINGWOOD,6111792.2022.4.20,4/20/2022,2022,4,20,0.2,7.5,3.9,2.2,48,82,65,0,3.6
COLLINGWOOD,6111792.2022.4.21,4/21/2022,2022,4,21,4.2,14.9,9.5,3.9,51,94,72.5,5.6,0
COLLINGWOOD,6111792.2022.4.22,4/22/2022,2022,4,22,1.6,8.4,5,9.5,65,83,74,0,5.6
COLLINGWOOD,6111792.2022.4.23,4/23/2022,2022,4,23,1,10.1,5.5,5,67,89,78,4.7,0
COLLINGWOOD,6111792.2022.4.24,4/24/2022,2022,4,24,5.5,27,16.3,5.5,42,94,68,3.4,4.7
COLLINGWOOD,6111792.2022.4.25,4/25/2022,2022,4,25,8.1,18.4,13.3,16.3,61,96,78.5,3.6,3.4
COLLINGWOOD,6111792.2022.4.26,4/26/2022,2022,4,26,0.8,9.1,4.9,13.3,67,92,79.5,0,3.6
COLLINGWOOD,6111792.2022.4.27,4/27/2022,2022,4,27,-1,2.5,0.7,4.9,59,85,72,0.2,0
COLLINGWOOD,6111792.2022.4.28,4/28/2022,2022,4,28,-1,4.9,1.9,0.7,40,75,57.5,0,0.2
COLLINGWOOD,6111792.2022.4.29,4/29/2022,2022,4,29,-3,9.6,3.3,1.9,41,76,58.5,0,0
COLLINGWOOD,6111792.2022.4.30,4/30/2022,2022,4,30,-1.5,12.7,5.6,3.3,44,77,60.5,0,0
COLLINGWOOD,6111792.2022.5.1,5/1/2022,2022,5,1,5.8,15.1,10.4,5.6,34,90,62,3.7,0
COLLINGWOOD,6111792.2022.5.2,5/2/2022,2022,5,2,7.4,11.7,9.5,10.4,81,96,88.5,0.8,3.7
COLLINGWOOD,6111792.2022.5.3,5/3/2022,2022,5,3,6.5,15,10.8,9.5,60,99,79.5,9.3,0.8
COLLINGWOOD,6111792.2022.5.4,5/4/2022,2022,5,4,2.8,10.7,6.7,10.8,54,99,76.5,0,9.3
COLLINGWOOD,6111792.2022.5.5,5/5/2022,2022,5,5,1.2,16.6,8.9,6.7,39,94,66.5,0,0
COLLINGWOOD,6111792.2022.5.6,5/6/2022,2022,5,6,4.9,15.1,10,8.9,42,85,63.5,0,0
COLLINGWOOD,6111792.2022.5.7,5/7/2022,2022,5,7,2.7,12.4,7.6,10,34,67,50.5,0,0
COLLINGWOOD,6111792.2022.5.8,5/8/2022,2022,5,8,0.5,19.9,10.2,7.6,23,88,55.5,0,0
COLLINGWOOD,6111792.2022.5.9,5/9/2022,2022,5,9,4.8,23,13.9,10.2,18,72,45,0,0
COLLINGWOOD,6111792.2022.5.10,5/10/2022,2022,5,10,10.7,25.4,18,13.9,16,45,30.5,0,0
COLLINGWOOD,6111792.2022.5.11,5/11/2022,2022,5,11,9.8,27.2,18.5,18,31,84,57.5,0,0
COLLINGWOOD,6111792.2022.5.12,5/12/2022,2022,5,12,9.3,31.8,20.6,18.5,16,82,49,0,0
COLLINGWOOD,6111792.2022.5.13,5/13/2022,2022,5,13,12.9,28.7,20.8,20.6,41,79,60,0,0
COLLINGWOOD,6111792.2022.5.14,5/14/2022,2022,5,14,13.4,30.1,21.7,20.8,39,97,68,23.7,0
COLLINGWOOD,6111792.2022.5.15,5/15/2022,2022,5,15,12,21.9,16.9,21.7,67,98,82.5,0.8,23.7
COLLINGWOOD,6111792.2022.5.16,5/16/2022,2022,5,16,8.2,14.4,11.3,16.9,55,93,74,7.5,0.8
COLLINGWOOD,6111792.2022.5.17,5/17/2022,2022,5,17,6.7,13.7,10.2,11.3,59,76,67.5,0,7.5
COLLINGWOOD,6111792.2022.5.18,5/18/2022,2022,5,18,4.2,17.6,10.9,10.2,36,91,63.5,0,0
COLLINGWOOD,6111792.2022.5.19,5/19/2022,2022,5,19,9.2,15.2,12.2,10.9,76,95,85.5,2.1,0
COLLINGWOOD,6111792.2022.5.20,5/20/2022,2022,5,20,12.2,28.3,20.3,12.2,53,97,75,0,2.1
COLLINGWOOD,6111792.2022.5.21,5/21/2022,2022,5,21,9.4,17.5,13.5,20.3,62,95,78.5,2.2,0
COLLINGWOOD,6111792.2022.5.22,5/22/2022,2022,5,22,7.6,12.1,9.8,13.5,62,98,80,2.5,2.2
COLLINGWOOD,6111792.2022.5.23,5/23/2022,2022,5,23,4.7,11.9,8.3,9.8,53,84,68.5,0,2.5
COLLINGWOOD,6111792.2022.5.24,5/24/2022,2022,5,24,4.4,17.4,10.9,8.3,45,90,67.5,0,0
COLLINGWOOD,6111792.2022.5.25,5/25/2022,2022,5,25,5.5,22.7,14.1,10.9,40,93,66.5,0.6,0
COLLINGWOOD,6111792.2022.5.26,5/26/2022,2022,5,26,15.6,26.7,21.1,14.1,59,95,77,3.7,0.6
COLLINGWOOD,6111792.2022.5.27,5/27/2022,2022,5,27,10.4,19.9,15.1,21.1,81,98,89.5,2.8,3.7
COLLINGWOOD,6111792.2022.5.28,5/28/2022,2022,5,28,9.5,15.9,12.7,15.1,58,91,74.5,0,2.8
COLLINGWOOD,6111792.2022.5.29,5/29/2022,2022,5,29,11.2,26.3,18.8,12.7,44,93,68.5,0,0
COLLINGWOOD,6111792.2022.5.30,5/30/2022,2022,5,30,17.2,31.4,24.3,18.8,36,81,58.5,0,0
COLLINGWOOD,6111792.2022.5.31,5/31/2022,2022,5,31,20.6,31,25.8,24.3,43,76,59.5,0,0
COLLINGWOOD,6111792.2022.6.1,6/1/2022,2022,6,1,10,26,18,25.8,57,95,76,17.8,0
COLLINGWOOD,6111792.2022.6.2,6/2/2022,2022,6,2,8.9,17.5,13.2,18,62,92,77,0,17.8
COLLINGWOOD,6111792.2022.6.3,6/3/2022,2022,6,3,9.4,25,17.2,13.2,40,82,61,0,0
COLLINGWOOD,6111792.2022.6.4,6/4/2022,2022,6,4,7.8,18.2,13,17.2,37,70,53.5,0,0
COLLINGWOOD,6111792.2022.6.5,6/5/2022,2022,6,5,12.8,19.8,16.3,13,43,77,60,0,0
COLLINGWOOD,6111792.2022.6.6,6/6/2022,2022,6,6,12.8,20.3,16.5,16.3,57,96,76.5,11.3,0
COLLINGWOOD,6111792.2022.6.7,6/7/2022,2022,6,7,13.5,19.1,16.3,16.5,77,98,87.5,11,11.3
COLLINGWOOD,6111792.2022.6.8,6/8/2022,2022,6,8,11.7,17.7,14.7,16.3,67,97,82,14.3,11
COLLINGWOOD,6111792.2022.6.9,6/9/2022,2022,6,9,11.6,20.9,16.3,14.7,59,98,78.5,5,14.3
COLLINGWOOD,6111792.2022.6.10,6/10/2022,2022,6,10,11.9,19.7,15.8,16.3,56,79,67.5,0,5
COLLINGWOOD,6111792.2022.6.11,6/11/2022,2022,6,11,13.8,22.7,18.3,15.8,52,98,75,17.8,0
COLLINGWOOD,6111792.2022.6.12,6/12/2022,2022,6,12,9.7,17.8,13.7,18.3,83,98,90.5,20.4,17.8
COLLINGWOOD,6111792.2022.6.13,6/13/2022,2022,6,13,8.5,19.2,13.9,13.7,59,97,78,0,20.4
COLLINGWOOD,6111792.2022.6.14,6/14/2022,2022,6,14,12,25,18.5,13.9,51,92,71.5,0.2,0
COLLINGWOOD,6111792.2022.6.15,6/15/2022,2022,6,15,14.7,26.9,20.8,18.5,50,97,73.5,10,0.2
COLLINGWOOD,6111792.2022.6.16,6/16/2022,2022,6,16,?,?,?,20.8,?,?,?,?,10
COLLINGWOOD,6111792.2022.6.17,6/17/2022,2022,6,17,10.7,23.1,16.9,?,48,79,63.5,0,?
COLLINGWOOD,6111792.2022.6.18,6/18/2022,2022,6,18,9.9,17.9,13.9,16.9,33,76,54.5,0,0
COLLINGWOOD,6111792.2022.6.19,6/19/2022,2022,6,19,8.9,15.2,12,13.9,40,85,62.5,0,0
COLLINGWOOD,6111792.2022.6.20,6/20/2022,2022,6,20,12.3,22.4,17.4,12,42,75,58.5,0,0
COLLINGWOOD,6111792.2022.6.21,6/21/2022,2022,6,21,19.2,29.6,24.4,17.4,57,84,70.5,0,0
COLLINGWOOD,6111792.2022.6.22,6/22/2022,2022,6,22,17.1,28.2,22.6,24.4,54,92,73,0,0
